qid,type,question,gold,prediction,em,f1,chain_complete,gap_type,repair_steps,gold_support_titles,naive_bm25_top5_titles,arag_read_titles,arag_search_found_titles,reader_full_titles,naive_support_title_recall,arag_read_support_title_recall,arag_search_found_support_title_recall,reader_full_support_title_recall,support_title_recall,naive_evidence_entity_coverage,arag_read_evidence_entity_coverage,arag_search_found_evidence_entity_coverage,reader_full_evidence_entity_coverage,evidence_entity_coverage
632cef18089111ebbd73ac1f6bf848b6,bridge_comparison,"Which film whose director is younger, The Last Face or The Jackhammer Massacre?",The Last Face,The Last Face,1.0,1.0,True,complete,,jackhammer massacre | joe castro | last face | sean penn,jackhammer massacre | la bestia humana | last face,jackhammer massacre | last face,jackhammer massacre | joe castro | last face | sibongile mlambo,dmitri varfolomeyev footballer born 1978 | jackhammer massacre | joe castro | la bestia humana | last face | miloš zličić | roman smishko | sean penn | sibongile mlambo | vadim vlasov,0.5,0.5,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0
e0bdd2a808d211ebbd96ac1f6bf848b6,bridge_comparison,"Which film whose director was born first, Maker Of Men or Kentucky Kernels?",Maker Of Men,Maker Of Men,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,edward sedgwick | george stevens | kentucky kernels | maker of men,kentucky kernels | maker of men | wale adebanwi,,edward sedgwick | kentucky kernels | maker of men | place of birth,ahasuerus fromanteel | edward sedgwick | george stevens | hartley lobban | henry moore cricketer | john mcmahon surrey and somerset cricketer | kentucky kernels | maker of men | syagrus legendary poet | wale adebanwi,0.5,0.0,0.75,1.0,1.0,0.6666666666666666,0.0,0.8333333333333334,1.0,1.0
754af08e0bdc11eba7f7acde48001122,compositional,Who is the father of the performer of song Don'T Touch My Hair?,Mathew Knowles,Mathew Knowles,1.0,1.0,True,complete,,dont touch my hair | solange knowles,another girl | emma dabiri | o valencia | panda astro song,solange knowles,barthold butenschøn sr | bing crosby | dont touch my hair | eystein glumra | georgina spelvin | jacques dutronc | sitting bull | solange knowles | stephen v of hungary,another girl | dont touch me disambiguation | dont touch my hair | emma dabiri | greatest hits dont touch my moustache | o valencia | panda astro song | please dont touch song | solange knowles | touch my body,0.0,0.5,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
2fd031c00bde11eba7f7acde48001122,compositional,Where did the director of film Desolation Angels (1995 Film) graduate from?,State University of New York at Purchase,State University of New York at Purchase,1.0,1.0,True,complete,,desolation angels 1995 film | tim mccann director,desolation angels 1995 film | now where did 7th company get to,tim mccann director,brian kennedy gallery director | desolation angels 1995 film | etan boritzer | jeanjacques rousseau | jesús rosas marcano | luc besson | martin scorsese | tim mccann director,brian kennedy gallery director | dana blankstein | desolation angels 1995 film | ian barry director | jason moore director | now where did 7th company get to | olav aaraas | peter levin | seventh company outdoors | tim mccann director,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
7e32dd080bda11eba7f7acde48001122,compositional,What is the place of birth of the director of film I'M Not Mata Hari?,Madrid,Madrid,1.0,1.0,True,complete,,benito perojo | im not mata hari,im not mata hari | mata hari agent h21 | operation mata hari,,benito perojo | brian kennedy gallery director | im not mata hari | luc besson | place of birth,benito perojo | chetan singh hari | erwin hari | himanshu hari | im not mata hari | mata hari 1927 film | mata hari 1985 film | mata hari agent h21 | mata haris daughter | operation mata hari,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
8a742e660bdd11eba7f7acde48001122,compositional,What is the award that the director of film Napoleon (1995 Film) got?,Emmy Award,Emmy Award,1.0,1.0,True,complete,,mario andreacchio | napoleon 1995 film,dana blankstein | ian barry director | john donatich | mario andreacchio | napoleon 1995 film,napoleon 1995 film,,dana blankstein | etan boritzer | ian barry director | john donatich | john farrell businessman | mario andreacchio | michael govan | napoleon 1995 film | olav aaraas | peter levin,1.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0
57c03881088f11ebbd72ac1f6bf848b6,bridge_comparison,"Which film has the director who was born first, The Girl In 419 or Dunked In The Deep?",The Girl In 419,The Girl In 419,1.0,1.0,False,missing_entities,A+_enhancement,alexander hall | dunked in deep | girl in 419 | jules white,dunked in deep | girl in 419 | girl in taxi 1937 film,,dunked in deep | girl in 419,alexander hall | dunked in deep | girl in 419 | girl in fog | girl in number 29 | girl in sneakers | girl in taxi 1937 film | henry moore cricketer | jules white | wale adebanwi,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
145752ee085e11ebbd5cac1f6bf848b6,comparison,Was Recep Çetin or Kim Ho born first?,Kim Ho,Kim Ho,1.0,1.0,True,complete,,kim ho | recep çetin,kim ho | kim hojun snowboarder | lee ho footballer born 1984 | lee ho footballer born 1986 | recep çetin,,kim ho | kim hojun snowboarder | kim hokon | kim honam | kim jongun | recep çetin,elizabeth ho | henry moore cricketer | kim ho | kim hojun snowboarder | kim hokon | kim honam | lee ho footballer born 1984 | lee ho footballer born 1986 | recep çetin | wale adebanwi,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
482773fc0baf11ebab90acde48001122,inference,Who is Robert Vere Buxton's paternal grandfather?,"Sir Edward Buxton, 2nd Baronet",Sir Edward Buxton,0.0,0.75,True,complete,,francis buxton | robert vere buxton,fred le deux | henry krause | robert vere buxton | zhao shoushan,francis buxton | robert vere buxton,barthold butenschøn sr | eystein glumra | francis buxton | hasanaga sadigov | robert vere buxton | stephen v of hungary,abd almuttalib | francis buxton | fred le deux | henry krause | john mackay poet | john westley | kaya alp | lyon cohen | robert vere buxton | zhao shoushan,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
de64290e0bdd11eba7f7acde48001122,compositional,Where was the place of burial of Dovid Bornsztain's father?,Sochaczew,Not specified,0.0,0.0,True,complete,,dovid bornsztain | shmuel bornsztain second sochatchover rebbe,dovid bornsztain | place of birth | sarre anglosaxon cemetery | where was i,shmuel bornsztain second sochatchover rebbe,barthold butenschøn sr | dovid bornsztain | emperor daigo | eystein glumra | shmuel bornsztain second sochatchover rebbe | sitting bull | stephen v of hungary,dovid bornsztain | emperor daigo | motherland disambiguation | place of birth | sarre anglosaxon cemetery | sennedjem | shmuel bornsztain second sochatchover rebbe | where was i | william rockhill nelson,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
fe1fa9c008d211ebbd96ac1f6bf848b6,comparison,Who was born first out of Ole Jakobsen and Finnbjörn Þorvaldsson?,Finnbjörn Þorvaldsson,Finnbjörn Þorvaldsson,1.0,1.0,True,complete,,finnbjörn þorvaldsson | ole jakobsen,berge sigval natanael bergesen | fanny bornedal | greg hill artist | wale adebanwi,,finnbjörn þorvaldsson | ole jakobsen,berge sigval natanael bergesen | fanny bornedal | finnbjörn þorvaldsson | greg hill artist | hartley lobban | henry moore cricketer | john mcmahon surrey and somerset cricketer | ole jakobsen | wale adebanwi | wesley barresi,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
b118f26308f011ebbda8ac1f6bf848b6,comparison,"Who was born later, Brahima Cissé or Väinö Malmivaara?",Brahima Cissé,Brahima Cissé,1.0,1.0,True,complete,,brahima cissé | väinö malmivaara,aïssatou cissé | brahima cissé | kaya magan cissé | tatu malmivaara | väinö malmivaara,,brahima cissé | tatu malmivaara | väinö malmivaara,alexander fuks | aïssatou cissé | brahima cissé | catherine i of russia | jacob knaani | judah even shemuel | kaya magan cissé | tatu malmivaara | väinö malmivaara | w augustus barratt,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8df60c32088411ebbd6dac1f6bf848b6,comparison,Are The Untouchables (Film) and Meeting Venus from the same country?,yes,no,0.0,0.0,True,complete,,meeting venus | untouchables film,meeting venus | paderborn untouchables | untouchables film | venus fra vestø,,,list of churches chapels and meeting halls in channel islands | meeting venus | paderborn untouchables | peoria civic center | untouchables 1957 book | untouchables 1959 tv series | untouchables film | untouchables video game | venus fra vestø | william elliott,1.0,0.0,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.7142857142857143
c4aa6c280bdb11eba7f7acde48001122,compositional,Who is the spouse of the director of film The Golden Calf (1930 Film)?,Mary Eaton,Mary Eaton,1.0,1.0,True,complete,,golden calf 1930 film | millard webb,bygones film | gertrude of bavaria | golden calf 1930 film | maria teresa grand duchess of luxembourg | sophia magdalena of denmark,millard webb,can go through skin | esther rots | flavia maximiana theodora | gertrude of bavaria | golden calf 1930 film | joanna of aragon countess of foix | joy 2010 film | lord edmund howard | luc besson | millard webb,bygones film | can go through skin | esther rots | gertrude of bavaria | golden calf 1930 film | joy 2010 film | kyodai makes big time | maria teresa grand duchess of luxembourg | millard webb | sophia magdalena of denmark,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
6837abca0bb011ebab90acde48001122,inference,"Who is Princess Adrienne, Duchess Of Blekinge's mother?","Princess Madeleine, Duchess of Hälsingland and Gästrikland",Princess Madeleine,0.0,0.4444,False,missing_entities,A+_enhancement,christopher oneill | princess adrienne duchess of blekinge,christopher oneill | princess adrienne duchess of blekinge | verona barnes,,,christopher oneill | dorothy granger | duchess marie of württemberg | henriette feuerbach | irene baker | jane wigham | marguerite of lorraine | may green hinckley | princess adrienne duchess of blekinge | verona barnes,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
55605b7a08b811ebbd88ac1f6bf848b6,comparison,"Which film was released more recently, Daredevil'S Time or Paid In Error?",Daredevil'S Time,Daredevil'S Time,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,daredevils time | paid in error,daredevils time | paid in full 1950 film | paidin capital | wonderful world of captain kuhio,daredevils time,daredevils time | paid in error,coney island baby film | daredevils time | paid | paid in error | paid in full | paid in full 1914 film | paid in full 1919 film | paid in full 1950 film | paidin capital | wonderful world of captain kuhio,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
363fd4380bda11eba7f7acde48001122,compositional,Where was the place of death of Teresa D'Entença's husband?,Barcelona,Unknown,0.0,0.0,False,short_chain,B_repair,alfonso iv of aragon | teresa dentença,beaulieusurloire | place of birth | teresa dentença | where was i,alfonso iv of aragon | place of birth | tessie given name,alfonso ii of aragon | alfonso iv of aragon | ansur fernández | hugh ii of arborea | james i count of urgell | magdalene of jülichclevesberg | romà ribera | rostislav i of kiev | teresa dentença,alfonso iv of aragon | beaulieusurloire | james i count of urgell | motherland disambiguation | nicole napolitano | place of birth | teresa dentença | tessie given name | vimala devi | where was i,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0
18abce6a08ae11ebbd83ac1f6bf848b6,bridge_comparison,"Which film whose director is younger, I Was A Student At Heidelberg or Deadly Eyes?",Deadly Eyes,Deadly Eyes,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,deadly eyes | i was student at heidelberg | robert clouse | wolfgang neff,birgit spinath | deadly eyes | i was student at heidelberg | la bestia humana,,deadly eyes | i was student at heidelberg | robert clouse | wolfgang neff,antonio valeriano younger | birgit spinath | deadly eyes | i was student at heidelberg | june kirby | la bestia humana | paul hoernemann | robert clouse | ted turney | wolfgang neff,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
e41c14820bd911eba7f7acde48001122,compositional,Where does the director of film Man At Bath work at?,Cahiers du cinéma,Paris,0.0,0.0,False,missing_entities,A+_enhancement,christophe honoré | man at bath,man at bath | man at top film | paul scheuring,christophe honoré,brian kennedy gallery director | christophe honoré | luc besson | man at bath | on magical night,brian kennedy gallery director | christophe honoré | dana blankstein | ian barry director | jason moore director | man at bath | man at top film | olav aaraas | paul scheuring | peter levin,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
c5e7570c0bdd11eba7f7acde48001122,compositional,Where did the director of film The Marihuana Story die?,Madrid,Madrid,1.0,1.0,True,complete,B_repair,león klimovsky | marihuana story,dana blankstein | león klimovsky | marihuana story | olav aaraas,león klimovsky,brian kennedy gallery director | dance of death disambiguation | faces of death vi | león klimovsky | luc besson,brian kennedy gallery director | dana blankstein | ian barry director | jesse e hobson | león klimovsky | marihuana story | olav aaraas | peter levin | s n mathur | time place and girl 1946 film,1.0,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0
dc80e30908da11ebbd9cac1f6bf848b6,comparison,"Which film came out earlier, Hell And Back Again or Buster & Chauncey'S Silent Night?",Buster & Chauncey'S Silent Night,Buster & Chauncey'S Silent Night,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,buster chaunceys silent night | hell and back again,buster chaunceys silent night | hell and back | hell and back again | there and back again disambiguation,,,back again | buster chaunceys silent night | hell and back | hell and back again | meat loaf to hell and back | mike lerner filmmaker | silent night 2012 film | silent night bloody night homecoming | silent night disambiguation | there and back again disambiguation,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
