qid,question,prediction,gold,em,f1,error
5ae4d7fc5542990ba0bbb16f,Are both Stephen R. Donaldson and Michael Moorcock science fiction writers?,# Authorship and Genre Classification,yes,0,0.0000,
5adf37955542993a75d2642e,"What year did the actor, who appeared in ""One Life to Live"" and ""General Hospital"" in 2012, earn a Daytime Emmy Award?","The actor who appeared in both One Life to Live and General Hospital in 2012 was Kristen Alderson, who portrayed the character Starr Manning",1994,0,0.0000,
5adfb790554299603e418389,What do Eragrostis and Rhexia have in common?,Taxonomic and Ecological Commonalities Between Eragrostis and Rhexia,plant genus,0,0.0000,
5abc7d6d5542993a06baf8f3,Kevin Yorn an American entertainment attorney who represents an Australian actor who  played the role of Josh Taylor in what soap opera?,"Kevin Yorn is an American entertainment attorney born on July 4, 1965, and serves as co-founder and managing partner of the Morris Yorn Barnes Levine Entertainment Law Firm",Neighbours,0,0.0000,
5ae2d59755429928c42394ec,"Who has a wider scope of profession, Hrag Vartanian or Hovsep Pushman?",Comparative Professional Scope: Hrag Vartanian vs,Hrag Vartanian,0,0.5000,
5a8637415542994775f60724,"Which species is native to Asia, Corokia or Rhodotypos?",Native Range of Corokia and Rhodotypos,Rhodotypos,0,0.2857,
5a81d0515542990a1d231ed4,Where is the casino that Summer Nights takes place in?,"The Summer Nights residency show takes place at the Flamingo Las Vegas , a historic hotel and casino located on the Las Vegas Strip in Las Vegas, Nevada","Las Vegas Strip in Paradise, Nevada",0,0.3448,
5a78c69e55429974737f787c,"Who was born first, Ronnie Radke or Dave Brockie?",it is not possible to determine from the given information who was born first,Dave Brockie,0,0.0000,
5a711ef85542994082a3e5ac,"Which hospital, the Psychiatric Institute of Washington or Howard University Hospital, is known for serving the African American community including former slaves?",Hospital Serving the African American Community Including Former Slaves,Howard University Hospital,0,0.1818,
5a8008b95542992097ad2fcf,"The Light Princess was inspired by ""what"" literary tale published by Charles Perrault in 1697?","The Light Princess, a fairy tale by George MacDonald published in 1864, is not directly stated in the provided data to be inspired by any specific Charles Perrault tale",Sleeping Beauty,0,0.0000,
5ade949b5542997c77adee63,The city Charles Prince Airport is approximately 16 km northwest of was called Salisbury until what year?,"Charles Prince Airport is located approximately 16 km northwest of Harare, the capital city of Zimbabwe",1982,0,0.0000,
5a82626655429966c78a6a08,"Who has been a member of more music bands, Ian MacKaye or Brody Dalle?",Comparative Band Membership: Ian MacKaye vs,Ian Thomas Garner MacKaye,0,0.4000,
5ac23f98554299636651994b,The Companions were the first of what type of cavalry?,The Companions—also known as the Hetairoi —were the first shock cavalry in recorded military history,Shock troops,0,0.1429,
5ab4eecb55429942dd415faa,Did the band Daniel Amos experiment with the same genre of music performed by Digital Summer?,Genre Comparison: Daniel Amos vs,no,0,0.0000,
5ab2c418554299545a2cfa67,Ckm wz. 25 Hotchkiss was a Polish derivative of what machine gun that became the standard machine gun of the French Army during World War I?,The Ckm wz,Mle 1914 Hotchkiss machine gun,0,0.0000,
5a8639545542991e771815c7,"Whose given first name is longer, Theo Angelopoulos and Budd Boetticher (nicknames)?",The question asks for a comparison of the given first names —not nicknames—of Theo Angelopoulos and Budd Boetticher,"Theodoros ""Theo"" Angelopoulos",0,0.2222,
5ab804065542990e739ec7e0,"Are the bands ""Black Grape"" and ""Balance and Composure"" from the same country?",Origin Countries of the Bands,no,0,0.0000,
5ae4758b5542995dadf24342,"Who has a wider scope of profession,  José Echegaray or Graham Swift?",Comparative Professional Scope: José Echegaray vs,José Echegaray,0,0.5000,
5a7b73ad5542997c3ec9718c,1990 Film Lionheart stars this actor who is best known for what type of films?,The 1990 Film Lionheart and Its Star,martial arts action films,0,0.0000,
5ac29f58554299657fa28fe4,"The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?",Tara Lipinski's Birth Year,1982,0,0.0000,
5a8d93bf554299068b959d46,Are both Yangzhou and Jiangyan District considered coastal cities?,Coastal Status of Yangzhou and Jiangyan District,no,0,0.0000,
5a8dad37554299068b959d94,Both Phaedranassa and Mitella are considered the classification of what level of species?,"The query asks about the taxonomic classification level of Phaedranassa and Mitella , specifically whether they represent the same level as “species.” However, based on the provided data tables, neither Phaedranassa nor Mitella appears anywhere in the input —neither in the Entities table (which only lists Phrynosoma coronatum and Aceria clianthi ) nor in the Sources table (which only references Phrynosoma coronatum in source 8)",genus,0,0.0000,
5ac0d1555542997d64295a5d,"Which actor and film director is from German Jewish descent, Kurt Gerron or Dell Henderson?",Kurt Gerron was a German Jewish actor and film director,Kurt Gerron,0,0.3636,
5ab7b0575542992aa3b8c83d,Bally's & Paris station is on the monorail that is of what length?,The Bally's & Paris station is part of the Las Vegas Monorail system,3.9 mi,0,0.0000,
5ac3e22d5542997ea680c976,"Michelle Lewis has written songs for which ""Lizzie McGuire"" actress? ","There is no information in the provided data about Michelle Lewis or her songwriting activities for any ""Lizzie McGuire"" actress",Hilary Duff,0,0.0000,
5ab2b61d5542991669774065,Who did the actor who played a bellhop in Dead Heat on a Merry-Go-Round play in Star Wars?,"Harrison Ford, who made his film debut as a bellhop in Dead Heat on a Merry-Go-Round (1966), later portrayed the iconic character Han Solo in the Star Wars franchise",Han Solo,0,0.1481,
5a7bbcd65542997c3ec97268,"who is older, Maria Sharapova or Chanda Rubin?",Chanda Rubin,"Chanda Rubin (born February 18, 1976)",0,0.5000,
5a8510a25542994c784ddaf0,What profession does Stephen Jay Gould and Ann Beattie have in common?,Stephen Jay Gould and Ann Beattie do not share a profession according to the provided data,writer,0,0.0000,
5ac13f425542991316484a96,"Which airport is used for both public and military, Shenandoah Valley Regional Airport or Louisville International Airport?",The available data does not indicate that either Shenandoah Valley Regional Airport or Louisville International Airport is used for both public and military purposes,Louisville International Airport,0,0.2308,
5a73672b5542991f29ee2de7,Who played for the 1983–84 New York Knicks season and also had a younger brother who played in the NBA during his career,"The 1983–84 New York Knicks season featured Bernard King as its standout player, who delivered an iconic individual performance—averaging 26.3 points per game in the regular season and a remarkable 34.8 points per game in the playoffs",Bernard King,0,0.1176,
5a7313865542994cef4bc442,What type of bank organization is Pondicherry Gramin Bank that it operates in different States of India?,Pondicherry Gramin Bank is not a bank that operates across different states of India,Regional Rural Bank,0,0.1250,
5a8e068b5542995085b37384,Are Ferocactus and Silene both types of plant?,yes,yes,1,1.0000,
5ae1d4e75542997f29b3c143,Which member of Northern Kings was born on 14 January 1966?,"There is no information in the provided data tables about a group called ""Northern Kings"" or any individuals associated with such a group",Marco Hietala,0,0.0000,
5a7c290c5542990527d55468,"Lawton–Fort Sill Regional Airport, a charter base for value airline Allegiant Air, is situated in which U.S. state?",The Lawton–Fort Sill Regional Airport is situated in the U.S,Oklahoma,0,0.0000,
5ae164cf5542997b2ef7d1cd,"What platinum selling track was included on the album ""The Warrior's Code"" with lyrics by Woody Guthrie?","There is no evidence in the provided data—or in widely known music industry records—that an album titled The Warrior's Code exists featuring lyrics by Woody Guthrie, nor is there any platinum-selling track associated with such an album",I'm Shipping Up to Boston,0,0.0000,
5ae4957155429970de88d9bc,Who has the highest scope of profession in Peter Yates or Jang Joon-hwan ,it is impossible to assess or compare his professional scope with that of Peter Yates based on the available evidence,Peter James Yates,0,0.1818,
5a774e9c55429972597f14f3,David Huntsinger has worked with this gospel singer born in the month of July?,"David Huntsinger collaborated with Dottie Rambo, a gospel singer and songwriter who was born in July 1934 (though the provided data does not explicitly state her birth month, this is well-documented general knowledge)",Larnelle Harris,0,0.0000,
5ab88c075542991b5579efbe,"Which ""The Chronicles of Narnia"" character is prominently featured in ""The Lion, the Witch and the Wardrobe"" and is a close friend with Lucy Pevensie whom she meets in the Lantern Waste.","The character prominently featured in The Lion, the Witch and the Wardrobe who is a close friend of Lucy Pevensie and whom she meets in the Lantern Waste is Mr",Mr. Tumnus,0,0.0769,
5ae201465542997f29b3c1f7,"Which of the case was held in a higher ranking court, South Dakota v. Dole or Rogers v. Okin?",Comparative Analysis of Court Rankings in South Dakota v,South Dakota v. Dole,0,0.4615,
5a8b3e985542995d1e6f131c,"Where is the brand ""Moe's Southwest Grill"" owned based?","Moe's Southwest Grill is owned by Focus Brands, a company headquartered in Sandy Springs, Georgia","It is based in Sandy Springs, Georgia",0,0.4762,
5a84abaf5542997b5ce3ff06,"Corbin Sinclair Bryant played for the Buffalo Bills and what other NFL team that was founded in 1933, and is the oldest franchise in the AFC?",Corbin Sinclair Bryant is not mentioned in any of the provided data tables,Pittsburgh Steelers,0,0.0000,
5a7481d755429974ef308c12,On which television network did Joe Penny play an investigator named Jake Styles?,"Joe Penny portrayed the character Jake Styles, a private investigator, on the CBS television network",CBS,0,0.1538,
5a851cc85542997b5ce3ffa3,Are both French Spaniel and Beagle universally recognized breeds?,Recognition Status of the French Spaniel,no,0,0.0000,
5a7c17c95542990527d5544d,"A guitar player called Noodles is a longtime member of which band, The Smashing Pumpkins or The Offspring?",Noodles is not associated with The Smashing Pumpkins,The Offspring,0,0.0000,
5ac439005542995c82c4acf9,where was the 2006 Commonwealth Games that Mmoloki Nogeng won a bronze medal at held?,"The 2006 Commonwealth Games, at which Mmoloki Nogeng won a bronze medal in boxing, were held in Melbourne, Australia","Melbourne, Australia",0,0.2105,
5adcecbd5542992c1e3a24b7,The water-based dark ride in Walt Disney is connected to a song known for what?,The water-based dark ride in Walt Disney Parks and Resorts known as It's a Small World is connected to a song renowned for its theme of global peace and international unity,most performed song of all time,0,0.1176,
5ab4482b55429942dd415f09,"Which filmmaker is considered a pioneer, Herschell Gordon Lewis or Leah Meyerhoff?","Herschell Gordon Lewis is explicitly identified in the provided data as a pioneer—specifically, “a pioneer” in the gore subgenre of horror cinema",Herschell Gordon Lewis was a pioneer,0,0.2500,
5ade28b15542997c77aded83,Is the Virgilia found in Africa? And is Koeleria found all over?,,yes,0,0.0000,
5a89e0ec5542992e4fca8427,What philosophical system did the author of a novel about Howard Roark develop?,"The author of the novel featuring Howard Roark, The Fountainhead , was Ayn Rand",Objectivism,0,0.0000,
5a840a9e5542992ef85e2397,"What is this group referred to as that this Russian composer, who wrote ""The Songs and Dances of Death,"" is a member of?",The Russian composer who wrote The Songs and Dances of Death is Modest Mussorgsky,The Five,0,0.0000,
5a88a1475542997e5c09a646,"Which genus has more species, Salvia or Arachis?",The genus Salvia has significantly more species than Arachis,Salvia,0,0.2222,
5a8de02b554299068b959e13,What team did Robbie Keane play for after Inter Milan?,The provided data does not contain any information about Robbie Keane’s career after his time at Inter Milan during the 2000–01 season,Republic of Ireland national team,0,0.0000,
5a83ed9b55429933447460b8,Cistus and Stapelianthus are both forms of what?,,flowering plants,0,0.0000,
5a8682755542996432c571cf,What is the official English name of the country in which Ain Timguenai is located?,"The provided data does not contain any information about a location named “Ain Timguenai.” Neither the Entities nor the Sources tables reference this name, nor do they provide geographic, administrative, or geopolitical details linking it to any country",the Kingdom of Morocco,0,0.0000,
5ac5199a5542994611c8b38a,Can Stenocereus and Pachypodium both include tree like plants?,yes,yes,1,1.0000,
5ab6bdd255429953192ad36e,In what country are both Ugni and Stenomesson native plants?,The available data does not provide information about the native ranges of the plant genera Ugni or Stenomesson,Chile,0,0.0000,
5ac2a10e554299657fa28fec,What year did a blacklisted screenwriter share an Academy Award with Michael Kanin?,Michael Kanin shared an Academy Award with Ring Lardner Jr,1942,0,0.0000,
5a8db9b3554299068b959dde,What animal does Mahratta Greyhound and Tibetan Spaniel have in common?,share the animal Canis lupus familiaris —the domestic dog—as their common biological classification,dog,0,0.0000,
5a79258a55429974737f79a8,"In the seventh-largest country in Africa, what is the oil prodcution of the city at the mouth of the Congo River?","The seventh-largest country in Africa is the Democratic Republic of the Congo (DRC), which spans approximately 2.34 million km² — a figure consistent with its continental rank [General knowledge; not in provided data]",1200000 oilbbl/d,0,0.0000,
5a838eba5542992ef85e22fe,Which documentary film was released first Tar Creek or Volcanic Sprint?,The documentary film Volcanic Sprint was released first,Volcanic Sprint,0,0.4444,
5a87ab905542996e4f3088c1,The arena where the Lewiston Maineiacs played their home games can seat how many people?,"The Lewiston Maineiacs played their home games at the Androscoggin Bank Colisée in Lewiston, Maine","3,677 seated",0,0.0000,
